ID,gender,strain, the number of alive littermates,birth parity,the year-season at birth,lg,birth weight ,AGE,BF
17860,1,31,2,2,114,1,1.6,152.1913158,9.752430331
17867,1,31,2,2,114,14,1.5,137.7012595,12.93580177
17859,1,1,1,1,114,119,2,133.7954348,13.73195876
17858,1,1,2,1,114,120,2.1,134.8852861,18.62297242
17886,1,30,1,2,114,5,1.8,160.1372222,11.10143858
17915,1,31,1,2,214,92,2.1,143.1313462,8.779125529
17908,1,31,2,2,214,86,2.1,143.162619,13.77084935
17878,1,31,2,2,114,4,1.8,170.1886842,11.31704328
17907,1,30,2,2,214,121,2.3,146.3019223,11.42256613
17914,1,31,1,2,214,92,2.2,137.8559091,9.162759545
3550,1,31,2,2,214,122,1.7,135.7289013,20.08903589
17885,1,30,2,2,114,11,2.1,136.483,14.24576019
3450,2,31,1,1,114,115,1.5,151.8328571,14.79314775
3465,2,31,2,1,114,116,2,139.9663699,15.70066907
3485,2,31,2,2,114,14,1.4,164.4586893,15.18377801
3480,2,30,1,2,114,8,2,170.4813265,9.880565897
3473,2,1,2,1,114,120,1.8,153.0106522,17.94098361
3497,2,31,2,2,114,3,1.8,169.4609184,14.8717796
3490,2,30,3,2,114,17,1.1,175.2126695,16.23050847
3498,2,31,2,2,114,3,1.3,170.0919231,12.17819338
3481,2,31,3,2,114,9,1.5,142.5296245,16.42324555
17857,2,1,1,1,114,119,2,143.0908675,18.6362889
17864,2,31,2,2,114,14,1.5,152.7885783,13.26652659
17863,2,30,1,2,114,8,1.6,148.074699,11.9583385
3487,2,31,2,2,114,19,1.4,154.4905556,14.09060194
3471,2,31,2,2,114,1,0.9,162.389456,11.5960396
17862,2,31,3,2,114,9,1.1,165.0345122,20.82429873
3476,2,31,2,2,114,19,1.4,155.1672361,15.07462884
3488,2,30,1,2,114,8,2,150.1564676,12.44421984
3491,2,31,2,2,114,14,1.4,157.249093,16.07520564
3470,2,31,1,2,114,15,1.3,162.6093128,11.33057247
3495,2,31,2,2,114,3,1.5,153.9841347,10.17502057
17856,2,1,2,1,114,120,1.6,149.7750337,14.70140581
17855,2,1,2,1,114,120,1.6,148.5691667,12.1750309
3469,2,31,2,2,114,1,1,162.4992803,15.79193324
18042,1,1,2,2,214,22,1.9,143,13.5
18008,1,30,1,2,214,76,1.5,144.6596809,11.83239986
18019,1,1,1,2,214,66,1.6,141.8943864,14.14425884
18027,1,30,1,2,214,64,1.7,156.4429018,13.92310178
18041,1,1,2,2,214,22,1.4,149.3840832,13.5686943
18012,1,31,2,2,214,65,1.4,156.3439617,10.84208441
18017,1,1,1,2,214,66,1.7,142.8186786,14.07557211
18026,1,30,1,2,214,64,1.3,155.108495,8.742959856
18004,1,1,3,2,214,123,1.1,142.1595806,9.850926086
18086,1,30,2,2,214,49,1.6,137.1815331,16.6303918
18038,1,30,2,2,214,124,1.7,154.0905853,13.6882792
3729,1,30,2,2,214,49,1.4,129.0655474,15.35322581
18064,1,30,1,2,214,55,1.4,139.7466532,18.93843888
3730,1,31,2,2,214,48,1.5,135.6613054,12.82422931
18059,1,30,2,2,214,67,2.1,143.3942746,10.02046441
18025,1,1,2,2,214,78,1.7,131.622433,14.69228065
18016,1,31,1,2,214,80,1.2,145.5045522,12.04496998
18074,1,31,3,2,214,79,1.7,149.0301316,10.11319555
18083,1,30,1,2,214,93,2,136.3907046,15.97664234
18073,1,30,2,2,214,29,1.9,155.1083798,16.60958761
18072,1,31,3,2,214,79,1,179.7269658,13.87925665
18090,1,18,1,2,214,71,1.7,122.5455071,14.00265146
18105,1,30,1,2,214,32,1.6,165.5782653,10.81996624
18071,1,31,2,2,214,70,1.8,143.6967048,19.57985612
3666,2,31,2,2,214,75,1.3,152.0638157,16.53823916
3620,2,1,2,2,214,74,1.6,157.6675151,10.75898567
3668,2,31,2,2,214,75,1.1,143.0110452,15.89927361
3635,2,31,2,2,214,72,1.5,154.8915235,18.08347636
3669,2,31,2,2,214,75,1.3,145.2444798,20.77852349
3639,2,31,2,2,214,72,1.4,151.2267761,14.42547771
3622,2,1,2,2,214,74,1.3,170.111868,11.84751113
17972,2,1,2,2,214,74,1.3,145.4167905,13.82228826
17979,2,31,2,2,214,72,1.5,134.4093274,12.52249322
3638,2,31,2,2,214,72,1.4,153.6065104,11.46382518
17978,2,31,1,2,214,20,0.7,173.5637119,8.769970477
3636,2,31,2,2,214,72,1.3,172.0920833,17.81368948
3637,2,31,1,2,214,20,1.6,138.827766,11.89752639
18124,1,31,1,2,214,126,2.1,131.5999894,12.9384083
18130,2,31,2,2,214,37,1.8,149.5043782,10.98947368
18118,1,31,1,2,214,30,2,158.636458,10.25916728
3659,2,31,2,2,214,75,1.1,165.5613415,13.86041449
3648,2,1,3,2,214,123,1.4,148.4691872,19.03904813
18158,2,30,1,2,214,21,1.5,125.4221283,14.74247492
3701,2,1,2,2,214,22,1.4,180.3620109,10.67514451
3679,2,1,1,2,214,66,1,160.9414938,15.72349705
3651,2,30,1,2,214,76,1.5,163.1962852,10.48233136
3644,2,30,3,2,214,127,1.4,153.3906839,16.69835399
17987,2,30,3,2,214,127,1.5,188.1398322,16.4277341
3483,2,31,2,2,114,14,1.6,153.1621466,14.28558456
3494,2,31,2,2,114,3,1.9,159.9601977,11.54590107
3496,2,30,2,2,114,2,1.4,140.8433477,15.72092752
3477,2,30,3,2,114,17,1,144.8643927,16.21760193
3493,2,30,2,2,114,2,1.6,145.9075743,11.81187998
3482,2,30,3,2,114,17,1.2,156.4466742,19.16158079
3475,2,31,1,2,114,15,1.7,154.1346837,10.8338851
17854,2,30,1,2,114,18,2,141.3685244,14.14014725
17875,2,31,2,2,114,4,1.8,157.347282,10.64155578
3499,2,31,2,2,114,3,1.2,165.687997,13.36565949
3479,2,31,3,2,114,9,1.1,165.850167,12.98640777
17870,2,30,2,2,114,2,2,150.1886661,13.41432665
3474,2,31,1,2,114,15,1.5,149.3411125,10.64260152
3534,2,30,2,2,214,121,1.8,166.1664451,10.3804878
17883,2,30,2,2,114,16,1.4,147.7932609,17.32536162
17923,2,31,1,2,214,128,1.7,144.5283005,14.402596
17882,2,30,2,2,114,16,1.5,145.1321888,16.90424965
3535,2,30,2,2,214,89,1.3,138.9016071,19.19525692
3489,2,31,2,2,114,19,1.4,171.5024486,11.28882221
3472,2,31,1,2,114,15,0.9,188.9556977,9.058843252
3558,2,31,2,2,214,122,1.6,148,12.8
3562,2,31,1,2,214,128,1.7,152.5823774,12.93266176
17853,2,31,2,2,114,1,1,184.1509551,12.22917513
3542,2,31,1,2,214,92,1.8,145.0544231,11.76981664
3538,2,30,2,2,214,89,1.2,146.4971256,18.02358775
3507,2,30,1,2,114,5,1.2,144.7852128,15.17365685
17918,2,31,2,2,214,122,1.7,144.2081363,21.34434144
3544,2,31,1,2,214,92,1.8,157.082735,10.09006211
3564,2,31,1,2,214,6,1.2,156.2110309,12.3494308
3563,2,31,1,2,214,6,1.5,155.3701422,10.52725109
3552,2,31,2,2,214,122,1.6,155.5479787,11.84965197
3543,2,31,1,2,214,92,1.8,152.2219459,13.76411403
3547,2,31,1,2,214,92,1.9,164.6627169,16.01450948
3533,2,18,1,2,214,129,1.2,146.1175496,16.8894746
3509,2,30,1,2,114,5,1.2,159.8448332,14.44914676
3554,2,31,2,2,214,122,1.1,162.9888636,15.94876847
17906,1,31,2,2,214,86,1.8,143.9756343,25.70864198
3536,2,31,2,2,214,86,1.8,156.9699683,14.93702422
3506,2,30,2,2,114,16,1.1,163.5315339,15.8420976
17941,1,1,2,2,214,24,1.8,134.408688,12.0953299
17929,1,18,2,2,214,53,1.6,140.8083649,14.472664
3614,2,31,2,2,214,63,1.5,167.3258527,12.85453708
3565,2,18,2,2,214,53,1.6,148.5534615,17.90910791
3587,2,1,2,2,214,24,1.9,142.3687856,16.34608602
3584,2,1,2,2,214,24,1.7,141.2497911,18.80178031
3588,2,1,2,2,214,24,1.7,140.9741085,19.62613636
3616,2,31,2,2,214,63,1.6,184.2426878,13.44297905
17966,1,31,2,2,214,63,1.7,155.8711404,13.02582684
17976,1,30,2,2,214,130,1.6,138,16
17965,1,31,2,2,214,63,1.6,183.8379075,14.11400567
17974,1,30,2,2,214,130,1.6,143.8458511,11.84965197
3619,2,30,1,2,214,61,1.7,165.2660911,20.04854591
3629,2,30,2,2,214,130,1.6,170.3459878,18.77840173
3567,2,18,2,2,214,53,1.7,134.8563854,21.61179941
3589,2,31,2,2,214,44,0.5,148.0834211,13.51757947
3594,2,31,2,2,214,44,1.1,162.3633794,18.17312918
3618,2,30,1,2,214,61,1.7,177.3697383,12.29049164
3624,2,30,2,2,214,130,1.6,156.493125,13.3492228
3612,2,31,2,2,214,63,1,169.7153953,16.4147176
3615,2,31,2,2,214,63,1.5,167.3258527,12.85453708
17945,1,31,2,2,214,44,1.8,159.0835714,10.49919538
18011,1,31,1,2,214,77,1.1,159.8137342,15.83934871
17977,1,31,2,2,214,72,1.6,142.1915531,16.0292933
18009,1,31,1,2,214,77,1.2,158.39625,15.78461538
3667,2,31,2,2,214,65,2.1,151.2576259,15.33103448
3681,2,30,1,2,214,64,1.1,161.3447894,14.43958219
3677,2,31,2,2,214,65,1.5,153.5703309,12.7729364
3674,2,31,2,2,214,65,1.6,178.4478426,17.01952118
3692,2,1,2,2,214,78,1,163.4579009,14.06998323
3697,2,1,2,2,214,22,1.7,162.3624768,13.25113572
3685,2,30,1,2,214,64,1.5,151.2503156,15.57635169
18180,1,1,1,2,214,34,1.2,149,11.7
18143,1,30,1,2,214,83,1.6,139.4011711,14.08010229
18157,1,30,1,2,214,21,1.7,137.591219,13.34000317
18202,1,18,2,2,214,43,1.1,144.3556037,17.27383628
18201,1,1,1,2,214,50,1.7,143.6925629,12.60829493
18211,1,18,2,2,214,26,1.8,141.7116507,16.61674566
18165,1,31,2,2,214,82,1.5,167.4987156,12.45695364
18199,1,18,2,2,214,43,2,129.2010082,17.30111501
17943,2,31,2,2,214,44,1.5,168.0972034,15.11412429
18070,1,31,3,2,214,79,1,172.4016393,10.76559865
18164,1,1,2,2,214,36,1.8,168.3376328,10.59758434
18117,1,31,2,2,214,23,1.9,186.3960127,14.60189959
3823,2,1,2,2,214,36,1.6,163.7316667,16.72855994
3788,2,31,1,2,214,30,1.4,155.905099,10.60311481
3783,2,30,2,2,214,35,1.7,140.9785593,17.60451977
3791,2,31,1,2,214,96,1.7,151.5829463,13.77148891
3782,2,30,2,2,214,35,1.3,154.7499515,14.69711846
18081,2,30,1,2,214,93,1,180.7630663,15.878327
3787,2,31,1,2,214,30,1.3,149.7654673,13.81628306
3815,2,31,3,2,214,40,1.3,143.3986215,13.93906486
3793,2,31,1,2,214,126,2,135.5809886,12.15632462
3812,2,31,3,2,214,40,1.6,155.7329487,15.24832616
3811,2,31,3,2,214,40,1.7,145.196279,13.43050963
3781,2,30,2,2,214,35,1.5,155.2784146,11.53646596
3792,2,31,1,2,214,126,2,130.5816667,11.12896018
18123,2,31,1,2,214,96,1.3,157.1069192,10.49590557
3794,2,31,1,2,214,126,2,156.5506784,15.37022214
3745,2,18,1,2,214,71,1.9,157.4544737,12.41218406
3732,2,30,1,2,214,93,1.7,155.0904685,14.58164617
3768,2,30,1,2,214,32,1.4,146.6480335,14.4546531
18069,2,31,3,2,214,79,1,164.1668315,12.36089009
18089,2,18,1,2,214,71,1.5,236.4825676,12.08963703
18068,2,31,2,2,214,70,1.7,175,18.1
3761,2,30,2,2,214,85,1.8,184.9632063,20.52554745
3765,2,30,2,2,214,85,1.1,198.9890741,13.06890756
3726,2,31,3,2,214,79,0.8,181.4832773,13.0733945
18198,2,1,1,2,214,50,0.9,183.7316667,11.88608206
18179,2,1,1,2,214,34,1.2,172,15.5
3818,2,31,2,2,214,82,1.3,166.8129401,10.16820372
18163,2,31,2,2,214,82,1.7,193.2015297,12.18004946
3851,2,31,2,2,214,95,1.1,168.8976561,15.37357259
18197,2,31,2,2,214,95,1.5,160.6340388,12.09384563
18155,2,30,1,2,214,21,1.7,168.7804391,12.05035547
18177,2,30,2,2,214,42,1.5,163.0213138,12.42574697
3817,2,31,2,2,214,82,1.2,172.7263949,9.641423948
3825,2,18,2,2,214,27,1.7,161.1792792,12.79572407
3837,2,31,2,2,214,97,1.6,156.6672124,11.26220189
18188,2,31,2,2,214,97,1.5,160.8181221,11.18999493
18176,2,1,1,2,214,34,1.7,170.3883465,11.46382518
3824,2,31,2,2,214,82,1.3,207.3474155,11.14734721
3827,2,18,2,2,214,27,1.1,161.9122628,11.30806452
3828,2,18,2,2,214,27,1.1,160.4555405,13.35742278
18175,2,1,1,2,214,34,1.4,157.5521681,10.90467168
18162,2,31,2,2,214,82,1.1,166.4756909,13.24098164
18169,2,18,2,2,214,27,1.2,174.2786364,16.34939137
18195,2,31,2,2,214,95,1,181.7764458,12.2758785
3829,2,30,2,2,214,42,1.1,163.7841589,13.25235314
3842,2,31,2,2,214,97,1.3,164.2816036,14.44752475
18186,2,31,2,2,214,97,1.5,155.4132502,13.70874414
3826,2,18,2,2,214,27,1.5,159.4373214,12.9770751
3821,2,1,2,2,214,36,1.7,152.771493,13.2664723
3820,2,31,2,2,214,82,1.8,141.311679,15.78098524
3822,2,31,2,2,214,82,1.4,151.812541,15.40353013
18194,2,18,2,2,214,43,1.2,166.4004369,19.95304162
3816,2,30,1,2,214,21,1.6,157.1714103,11.85801961
3819,2,1,2,2,214,36,2,142.6612575,12.16510067
3852,2,18,2,2,214,26,1.9,146.2399186,13.82068966
3831,2,1,1,2,214,34,1.7,151.595067,12.23172928
3805,2,30,1,2,214,83,1.2,162.3874689,11.38879056
3834,2,30,2,2,214,42,1.6,158.5444643,12.43636364
3849,2,18,2,2,214,43,2,143.7260236,17.56622691
18161,2,1,2,2,214,36,1.8,169.3452103,15.25864609
18183,2,31,2,2,214,97,1.2,168.5571569,10.50796841
18174,2,1,1,2,214,34,1.6,177.5219519,9.461977851
3838,2,31,2,2,214,97,2,165.6159804,9.231299354
18173,2,30,2,2,214,42,1.5,153.4761354,11.47910279
3835,2,31,2,2,214,97,1.7,152.6027729,12.98021623
18139,2,30,1,2,214,83,1.3,170.043876,12.825
18182,2,31,2,2,214,97,1.7,161.2261426,8.254967921
3850,2,1,1,2,214,50,1.6,152.9388516,16.33033268
3832,2,1,1,2,214,34,1.5,161.6264662,16.24972376
18172,2,1,1,2,214,34,1.4,156.9515194,11.82250291
18193,2,1,1,2,214,50,1,197.5240226,12.7541013
18192,2,1,1,2,214,50,1.6,178.0580131,10.07315914
18191,2,1,1,2,214,50,1.7,172.8143711,16.28447158
18168,2,18,2,2,214,27,1.3,157.9538087,12.9245509
18171,2,30,2,2,214,42,1.7,153.3827138,10.14640439
18181,2,31,2,2,214,97,1.2,185.0524002,7.886349599
18138,2,30,1,2,214,83,1.4,164.5492593,15.00326975
18160,2,31,2,2,214,82,0.7,182.9204348,12.62271293
18170,2,30,2,2,214,42,1.2,167.426846,13.53917284
18190,2,1,1,2,214,50,1.3,167.4842771,13.75025679
18159,2,1,2,2,214,36,1,196.0991478,14.89059353
18122,2,31,1,2,214,96,1,198.3317644,11.08955035
3814,2,31,3,2,214,40,1.3,181.2233067,12.28473002
18128,2,31,2,2,214,94,1,184.2338639,8.202141328
3813,2,31,3,2,214,40,1.2,166.167907,13.99090909
3758,2,30,2,2,214,25,1,202.0809013,11.10950901
18150,2,31,3,2,214,40,1.8,158.765,13.56088413
3773,2,30,2,2,214,131,1.6,187.0307895,12.15534278
3798,2,31,2,2,214,94,1.6,159.9638246,13.58427191
18102,2,30,2,2,214,131,1.6,156.9071423,10.15976676
3767,2,30,2,2,214,131,1.4,155.6423099,14.28850767
3734,2,30,1,2,214,93,1.1,185.5565663,14.15172414
3786,2,31,2,2,214,23,1.4,145.6257309,15.61842944
18116,2,31,1,2,214,30,0.7,163.680625,13.79106901
18189,2,18,2,2,214,43,2.1,162.2622906,13.21882098
18127,2,31,2,2,214,37,1,171.375199,8.660432963
18121,2,31,1,2,214,96,1.3,178.6877273,11.03351722
18120,2,31,1,2,214,96,1.6,169.792193,12.20992503
18126,2,31,2,2,214,94,1.1,176.420176,9.391776688
18115,2,30,2,2,214,35,1.1,158.2280435,16.35795564
3790,2,31,1,2,214,96,1.5,155.7284715,13.28240179
18101,2,30,1,2,214,32,1.6,159.6226271,14.77062147
18119,2,31,1,2,214,126,1.8,158.835071,12.28554572
3789,2,31,1,2,214,30,2.1,150.1426423,11.56871036
3757,2,30,2,2,214,25,1,180.9239286,14.39477504
18114,2,30,2,2,214,35,1,182.7723701,15.71868132
3780,2,30,2,2,214,35,1.3,154.1979003,18.53186267
18067,2,31,3,2,214,79,1.2,168.8769048,12.62327857
3728,2,31,3,2,214,79,1.2,163.0983031,8.232698094
3759,2,30,2,2,214,25,1.5,167.9613415,12.41636591
3756,2,30,2,2,214,25,1.3,151.372877,16.56887779
3763,2,30,2,2,214,85,2,174.0854545,11.94939759
18080,2,30,1,2,214,93,1,214.29,16.26741573
18066,2,30,2,2,214,29,1.8,167.2655639,22.95745856
18268,1,31,3,2,214,54,1.7,175.9945964,14.86715328
18244,1,18,2,2,214,103,1.9,164.4160121,16.48070953
18243,1,1,3,2,214,106,1.3,157.4483333,12.81454037
18242,1,31,1,2,214,59,1.9,150.9755381,12.0353233
18267,1,18,3,2,214,56,1.4,146.315605,18.10298865
18266,1,1,1,2,214,102,2.4,137.7143681,11.7452514
18265,1,18,3,2,214,56,1.1,172.0508696,10.35709779
18264,1,18,3,2,214,56,1.5,153.4381481,13.41907357
18263,1,30,2,2,214,58,2,177.0195198,9.386318154
18221,2,1,2,2,214,57,1.5,166.1978283,12.81711546
3882,2,1,1,2,214,102,2.4,153.4381481,16.40108992
3865,2,1,2,2,214,57,2,153.2483333,11.26748589
18259,2,30,2,2,214,58,1.7,174.8427778,11.77602574
18258,2,18,3,2,214,56,1.4,163.6411663,14.99178082
3889,2,31,3,2,214,54,1.6,168.0834211,11.21225584
3863,2,1,2,2,214,57,1.8,157.2421028,12.97038818
18238,2,18,2,2,214,99,1.3,168.493534,17.83327616
3896,2,1,1,2,214,113,2.1,150.5831818,16.1264568
18206,2,18,2,2,214,26,1.2,162.8495794,13.91027138
3853,2,18,2,2,214,26,1.4,152.897906,16.35887377
18205,2,18,2,2,214,26,0.9,171.5003414,15.85796038
18237,2,18,2,2,214,103,1,164.7754061,13.78899389
3891,2,1,1,2,214,102,2.5,143.1388494,9.930572359
3873,2,31,1,2,214,59,1.9,154.3640741,12.20762943
3876,2,31,3,2,214,51,2,153.9359302,9.358645459
3864,2,1,2,2,214,57,1.7,153.7317421,12.86563282
18257,2,1,1,2,214,102,2.1,146.57125,14.98122653
3883,2,31,3,2,214,51,2.2,177.8839579,10.21469289
18220,2,1,2,2,214,57,2.1,162.6530497,8.253104174
18236,2,18,2,2,214,103,2,181.9989002,12.88979926
18235,2,18,2,2,214,103,1.5,168.8152047,16.95635617
18256,2,18,3,2,214,56,1.2,166.6837627,15.39696409
3877,2,30,2,2,214,58,1.7,151.0796072,13.82043344
3875,2,30,2,2,214,58,2.2,151.0796072,16.58452012
3874,2,18,3,2,214,56,1.2,149.7120383,14.62253703
18255,2,30,2,2,214,58,1.9,148.9971799,11.29059501
18219,2,1,2,2,214,57,1.4,158.2687259,14.26592179
18254,2,31,3,2,214,51,1.6,193.1786139,9.459574468
18253,2,1,1,2,214,102,1.6,167.7916633,15.01556842
18167,2,18,2,2,214,27,0.9,180.9599898,11.32771354
18272,2,1,1,2,214,113,2.3,149.1990909,12.54883721
18218,2,1,2,2,214,57,1.8,166.9154955,10.61272431
18252,2,1,1,2,214,102,2.2,165.8359466,10.46694868
18251,2,31,3,2,214,54,1.2,178.1761111,11.22574417
18204,2,18,2,2,214,26,1.3,172.1145074,14.59989183
18234,2,18,2,2,214,99,1.4,167.0860394,14.92271973
3870,2,1,3,2,214,106,1.5,148.6244017,15.83954445
3869,2,1,3,2,214,106,1.2,155.0298955,13.64109085
18233,2,18,2,2,214,99,1.7,163.4257632,17.84134719
3881,2,18,3,2,214,56,1.1,152.389084,13.79950552
18250,2,31,3,2,214,51,1.6,186.2558019,11.84516129
18249,1,1,1,2,214,102,2.3,146.9107627,14.59887006
18248,2,1,1,2,214,102,2.2,155.4085662,12.68037889
3884,2,31,3,2,214,51,1.1,177.4481492,14.23574144
3867,2,18,2,2,214,99,1.6,148.6244017,18.17652642
18232,2,1,3,2,214,106,1.3,175.9762134,22.05150383
3892,2,31,3,2,214,54,1.4,169.4284855,12.71836735
18231,2,1,3,2,214,106,1.2,165.642318,16.35516676
3878,2,31,3,2,214,54,2,173.5157503,12.35647265
18325,1,18,1,2,214,107,1.3,164.7238235,10.73818479
18338,1,31,3,2,214,98,0.9,174.3264713,9.889156627
18303,1,31,2,2,214,101,1.9,152.1207196,12.35193483
18295,1,30,2,2,214,100,1.5,146.6579668,11.39820104
18300,1,31,2,2,214,105,1.5,176.9693113,9.864452096
18324,1,18,1,2,214,107,1.5,157.2041949,14.96579353
18337,1,31,3,2,214,98,1.8,156.1315775,9.674606567
18331,1,31,1,2,214,108,1.3,162.5416816,12.64817518
18336,1,31,3,2,214,98,1.3,184.4836406,10.716599
18294,1,30,2,2,214,132,1.5,170.7120402,9.046366782
18317,1,30,1,2,214,13,1.5,158.9516109,12.19009901
3682,2,1,2,2,214,78,1.5,147.8176549,12.60294022
3643,2,31,2,2,214,69,1,167.2079293,17.96414607
3647,2,31,2,2,214,69,1.1,176.540136,17.9268206
3646,2,30,3,2,214,127,1.3,188.6088169,12.16779987
18065,2,18,2,2,214,81,1.4,150.8664563,11.09583778
3698,2,30,2,2,214,124,1.1,153.6388095,17.40482349
18058,2,30,2,2,214,67,1.5,202.965,9.367975831
3755,2,18,3,2,214,31,1,178.3002459,14.42920892
3723,2,30,1,2,214,55,1.3,185.9844087,13.54828061
3737,2,31,2,2,214,48,1.7,179.8129975,12.00483546
3750,2,18,3,2,214,31,1.2,168.8798712,15.23205399
3690,2,1,2,2,214,78,1.2,166.903959,10.0499713
18034,2,30,2,2,214,124,1.1,173.6296893,12.85031652
3689,2,1,2,2,214,78,1.1,185.1377603,11.05814863
3736,2,31,2,2,214,48,1,158.3740336,7.216513761
18078,2,31,2,2,214,48,1.5,180.4841824,10.58223521
3680,2,30,1,2,214,64,1.4,159.7532789,14.55371811
3735,2,30,2,2,214,49,1.7,140.654611,18.39778032
18033,2,30,2,2,214,124,1.7,145.0008144,14.51646716
3645,2,31,2,2,214,69,1.3,145.2455785,12.75289788
3683,2,1,2,2,214,78,1.7,160.8855295,11.38959284
3751,2,18,3,2,214,31,1.2,166.7659781,16.81245589
3742,2,30,2,2,214,49,1.5,146.4948122,13.40389857
18076,2,30,2,2,214,49,1.2,150.1978627,16.20032103
3693,2,1,2,2,214,78,1.5,147.9074712,13.23943109
3630,2,30,2,2,214,130,1.5,151.8629522,17.97498421
3585,2,1,2,2,214,24,1.8,177.8399493,13.87752684
17973,2,30,2,2,214,130,1.7,153.3224394,13.74126679
3653,2,30,1,2,214,76,1.1,198.9247276,11.63448116
17989,1,31,3,2,214,68,1.5,198.7271762,9.978947368
3678,2,1,1,2,214,66,1.7,151.5878844,13.29713424
3660,2,31,2,2,214,65,1.6,163.8218479,9.359867574
18032,2,1,2,2,214,22,1.5,180.764642,10.09420849
3652,2,30,1,2,214,76,1.7,162.6057115,14.34273319
18015,2,1,1,2,214,66,1.5,166.5657277,14.60719424
3703,2,1,2,2,214,22,1.1,168.3922481,12.47792412
3664,2,31,2,2,214,65,1.2,158.9487838,13.84458599
17988,1,31,3,2,214,68,1.1,171.7721429,11.76660209
18230,2,1,3,2,214,106,1.2,164.3932197,14.17468707
3871,2,1,3,2,214,106,1.1,186.0842825,16.75328467
18247,2,18,3,2,214,56,0.8,169.6303539,15.05872061
18293,2,30,2,2,214,132,1.2,161.2901201,15.71139686
18339,2,18,1,2,214,109,1.6,168.8558983,12.21948107
18229,2,18,2,2,214,99,1,168.1989687,13.32006444
18299,2,31,2,2,214,105,1.3,162.5609354,11.08725121
18292,2,30,1,2,214,133,1.3,180.0295251,14.37962401
18246,2,31,3,2,214,54,2.3,172.2653055,14.23411371
3880,2,30,2,2,214,58,1.3,160.2133425,13.35086411
18291,2,30,1,2,214,133,1.1,183.869023,15.77370386
3915,2,31,1,2,214,108,1.3,158.5009873,14.3610961
18290,2,30,2,2,214,132,1.8,154.9313339,12.53199599
3905,2,30,1,2,214,133,1.3,183.5537615,15.4013245
18217,2,1,2,2,214,57,1.9,194.2946729,15.08484848
18245,2,31,3,2,214,54,1.3,169.7533234,13.1759212
18298,2,31,2,2,214,105,1.1,180.8651134,20.3995084
18149,2,31,3,2,214,40,1.6,172.7800307,10.40925028
18125,2,31,2,2,214,37,1,177.2327083,9.75660091
3799,2,31,2,2,214,37,2,142.8492806,11.65781711
3797,2,31,2,2,214,37,1.5,158.9383161,8.367604304
18148,2,31,3,2,214,40,0.9,191.7479506,19.04487259
18228,2,31,1,2,214,59,1.3,162.7408637,14.18005835
18289,2,30,2,2,214,132,1,212.7474361,15.29075711
18328,2,31,1,2,214,108,1.6,164.2483333,10.46966029
18323,2,18,1,2,214,107,0.9,165.4515985,25.34422513
18321,2,1,1,2,214,45,1.8,167.3088245,14.09144879
18320,2,1,1,2,214,45,1.2,177.2297714,15.01709943
18319,2,1,1,2,214,45,1.2,175.7139571,17.48936704
18322,2,18,1,2,214,107,1.3,168.4734989,13.78392643
18315,2,18,2,2,214,111,1,175.0176936,15.8817942
18327,2,31,1,2,214,108,1.5,171.2270729,15.98157137
18316,2,30,1,2,214,13,1.4,171.7847572,10.83022791
18288,2,30,2,2,214,132,1.6,165.2467308,12.92750353
18287,2,30,2,2,214,132,1.7,170.8711934,15.29784808
18286,2,1,1,2,214,112,1.2,172.3935933,14.45088339
18285,2,30,2,2,214,132,1.8,170.3718706,10.22803738
3904,2,30,2,2,214,100,1.4,154.8228947,12.41218406
3906,2,30,2,2,214,132,1.6,169.8765385,14.68658024
18283,2,1,1,2,214,112,1.7,148.975166,15.58134524
3909,2,31,2,2,214,101,1.3,147.3229498,20.37040484
3903,2,30,2,2,214,100,1.1,149.9200251,20.21633033
18282,2,30,2,2,214,132,1.4,180.4551302,10.22904368
3907,2,30,2,2,214,132,1.5,154.2553141,13.0579813
3902,2,30,2,2,214,100,1.8,144.6542687,14.4851819
18281,2,30,2,2,214,100,1.7,161.270948,10.75324675
18302,2,31,2,2,214,101,1.9,163.4878155,13.91846318
3908,2,31,2,2,214,105,1.8,139.001858,11.80507614
18280,2,30,1,2,214,133,1.2,173.2989836,12.80419319
18301,2,31,2,2,214,101,1.4,164.6355882,10.50796841
3910,2,31,2,2,214,101,1.9,139.8917442,12.72741982
18335,2,31,3,2,214,98,1.7,196.8097368,11.26036257
18297,2,31,2,2,214,105,1.6,191.657891,11.31253197
18227,2,31,1,2,214,59,1.1,181.2001153,18.37222434
18334,2,31,3,2,214,98,1.5,193.1514865,8.394247363
18333,2,31,3,2,214,98,1,186.7056977,14.49286043
18225,2,18,2,2,214,99,1,197.6914706,15.41245235
18279,2,30,2,2,214,132,1.6,177.6092675,14.3610961
18318,2,1,1,2,214,45,1,183.8349507,17.99046778
18344,1,1,2,2,314,47,1.9,156.8051734,10.63087248
18411,1,31,1,1,314,134,1.9,154.1581694,7.806300773
3920,1,31,1,2,314,115,2.1,161.1006867,8.243885147
18410,1,31,1,1,314,135,1.8,150.5174287,8.407144229
