ID,parity, year-season at birth,TNB,NBA, litter weight at birth
14964,1,420,18,12,10.22
10834,4,420,10,9,15.2
13755,2,420,15,14,18.18
13793,2,420,20,19,23.61
14829,1,420,16,12,13.26
9136,6,420,13,11,15.71
14835,1,420,16,13,18.86
11649,3,420,13,12,17.86
10679,4,420,16,13,22.71
12458,3,420,14,14,20.44
9082,6,420,12,12,12.77
14578,1,420,13,13,20.91
8143,7,420,19,12,15.12
15098,1,420,15,15,18.02
14790,1,420,18,15,17.87
14954,1,420,14,10,12.67
12048,3,420,19,16,22.88
15064,1,420,15,15,22.69
14861,1,420,14,13,19.32
14078,2,420,15,14,23.88
9168,6,420,13,13,14.47
14840,1,420,18,16,14.27
10337,5,420,16,16,19.06
13646,2,420,15,14,18.2
13753,2,420,19,19,23.75
14779,1,420,17,12,15.6
14808,1,420,20,19,20.3
13781,2,420,11,10,10.79
14965,1,420,16,14,20.97
10984,4,420,21,19,20.48
11075,4,420,13,9,11.7
13751,2,420,18,18,22.46
9075,6,420,11,7,6.97
12661,3,420,18,15,24.78
14762,1,420,10,10,13.46
9009,6,420,15,14,21.22
15075,1,420,13,12,16.82
11965,3,420,11,11,17.57
11681,3,420,19,19,23.28
9046,6,420,19,15,19.88
9226,6,420,15,11,14.91
13778,2,420,15,14,21.28
14860,1,420,13,13,21.51
9097,6,420,13,11,16.02
14823,1,420,13,13,22.1
14644,1,420,19,14,20.68
13735,2,420,14,14,20.33
12456,3,420,14,14,24.73
10079,5,420,18,14,16.33
14248,2,420,11,10,19.1
13243,2,420,19,17,24.95
13839,2,420,12,11,18.24
13682,2,420,14,14,21.32
13773,2,420,19,17,14.68
11223,4,420,16,16,22.42
11043,4,420,16,15,17.37
13823,2,420,9,9,13.7
14832,1,420,17,16,20.55
14953,1,420,13,10,13.79
13675,2,420,15,15,23.71
14831,1,420,8,6,11.68
10845,4,420,21,18,23.16
11024,4,420,18,17,26.72
14739,1,420,15,14,14.91
12485,3,420,17,16,22.53
13622,2,420,24,21,26.43
9185,6,420,19,13,16.31
11067,4,420,18,17,24.36
14118,2,420,8,8,14
11150,4,420,8,8,11.23
10614,4,420,11,10,17.93
10046,5,420,11,11,17.32
13702,2,420,21,20,23.33
11636,3,420,17,17,25.32
14830,1,420,11,11,16.73
10100,5,420,20,16,18.35
15073,1,420,15,10,16.34
11099,4,420,16,16,18.09
9920,5,420,12,12,15.32
12047,3,420,18,17,19.95
9862,5,420,19,15,17.08
11988,3,420,20,19,28.16
12345,3,420,19,18,22.56
14990,1,420,17,16,23.28
13636,2,420,13,13,23.47
10146,5,420,16,14,15.09
14911,1,420,19,17,24.08
9115,6,420,14,10,17.69
15072,1,420,15,12,18.89
10131,5,420,19,16,19.29
11338,3,420,16,16,18.53
14806,1,420,15,15,19.72
9114,6,420,15,13,23.31
12122,3,420,15,14,21.93
14025,2,420,13,13,27.21
10078,5,420,21,17,20.7
8218,7,420,10,10,9.22
14910,1,420,14,13,16.15
11704,3,420,16,16,15.53
10890,4,420,19,16,17.4
11069,4,420,18,16,19.15
14612,1,420,18,15,17.18
9984,5,420,8,6,9.69
8848,6,420,19,17,27.11
10080,5,420,21,14,19.23
11671,3,420,17,16,22
10304,5,420,15,15,23.28
9956,5,420,19,15,18.4
10799,4,420,14,11,14.63
10063,5,420,18,14,16.02
12615,3,420,18,18,24.93
7536,8,420,17,15,14.72
8796,6,420,23,16,19.79
13843,2,420,20,15,16.71
13779,2,420,17,16,16.35
8391,7,420,17,15,20.3
10255,5,420,20,16,21.88
11097,4,420,16,16,24.12
11265,4,420,19,17,21.49
10175,5,420,20,17,21.53
15040,1,420,22,21,27.84
11208,4,420,12,11,17.22
9189,6,420,23,20,22.62
11733,3,420,13,12,15.25
13583,2,420,20,17,24.38
15076,1,420,15,14,20.27
12595,3,420,25,21,22.06
14689,1,420,15,13,17.51
9233,6,420,15,15,19.72
14859,1,420,16,14,15.53
8991,6,420,17,17,22.08
11900,3,420,14,14,21.31
14132,2,420,16,16,28.62
11110,4,420,19,17,23.55
11096,4,420,16,15,20.53
11035,4,420,19,17,18.93
12046,3,420,20,16,19.05
11618,3,420,16,12,17.03
11856,3,420,15,12,17.97
10894,4,420,16,16,25.08
10848,4,420,17,16,21.57
13821,2,420,18,18,22.45
9953,5,420,13,13,16.75
11227,4,420,17,15,20.36
9047,6,420,16,13,19.13
14974,1,420,17,16,21.47
8212,7,420,14,10,7.85
14266,2,420,8,0,0
13686,2,420,16,14,16.58
14807,1,420,13,13,14.48
9089,6,420,23,17,21.07
10317,5,420,17,14,22.84
8990,6,420,10,10,18.86
10285,5,420,17,8,8.47
8943,6,420,15,15,18.19
9112,6,420,18,15,20.64
9113,6,420,14,10,19.55
7499,8,420,9,5,7.58
9299,6,420,19,16,19.15
14491,2,420,16,15,22.25
9390,6,420,17,16,20.33
10616,4,420,16,15,21.61
10091,5,420,18,15,23.17
11251,4,420,22,17,24.29
14360,2,420,15,15,26.4
10884,4,420,19,19,22.49
10197,5,420,16,15,20.65
15114,1,420,12,10,11.36
13723,2,420,23,19,24.89
11283,4,420,17,9,9.36
8220,7,420,16,8,14.15
13840,2,420,19,14,21.01
8139,7,420,20,17,18.25
11243,4,420,13,13,21.65
9961,5,420,23,17,24.15
14963,1,420,19,15,16.82
9111,6,420,21,18,22.05
11702,3,420,19,14,23.38
14057,2,420,16,13,22.45
8446,7,420,10,7,14.01
9188,6,420,14,11,12.72
12286,3,420,17,17,20.39
9475,6,420,21,20,24.91
8359,7,420,13,0,0
9344,6,420,21,17,22.76
8469,7,420,11,7,12.59
11707,3,420,21,19,19.65
11151,4,420,21,20,25.55
11118,4,420,17,17,19.1
14335,2,420,16,14,17.77
10210,5,420,20,16,24.92
12121,3,420,22,13,19.5
13705,2,420,17,16,18.79
15028,1,420,19,16,21.78
10149,5,420,19,16,21.74
10329,5,420,14,11,17.93
9248,6,420,16,15,16.11
9044,6,420,22,13,15.34
9262,6,420,15,15,17.66
8105,7,420,16,14,22
10287,5,420,16,13,15.72
9252,6,420,15,12,18.36
7863,7,420,14,12,18.99
11179,4,420,14,14,15.14
11068,4,420,17,17,23.95
9173,6,420,23,10,11.74
12411,3,420,11,10,13.14
10883,4,420,18,15,22.59
11659,3,420,20,16,22.94
9935,5,420,17,16,23.65
9328,6,420,19,14,18.37
9992,5,420,18,14,19.56
10142,5,420,24,17,23.38
14334,2,420,12,0,0
7273,8,420,15,10,14.13
11348,4,420,14,0,0
10238,5,420,18,15,20.09
10257,5,420,22,17,21.69
11033,4,420,20,17,22.69
13833,2,420,18,5,5.51
12438,3,420,22,17,17.94
9246,6,420,23,20,21.44
11914,3,420,18,18,20.96
14503,2,420,10,8,12.6
9186,6,420,17,14,19.21
9191,6,420,19,17,19.95
10218,5,420,15,11,13.47
11117,4,420,18,15,21.32
13795,2,420,20,19,29.77
8337,7,420,22,18,19.86
14409,2,420,14,14,16.15
12539,3,420,11,11,18.06
13390,2,420,17,16,19.47
10977,4,420,17,15,24.56
10249,5,420,21,18,16.31
15027,1,420,15,14,15.83
8095,7,420,13,11,13.37
8747,6,420,11,8,12.58
14240,2,420,19,14,21.46
10265,4,420,11,9,16.92
11162,4,420,15,15,17.47
10225,5,420,17,17,24.81
8764,6,420,11,6,10.28
7556,8,420,13,12,16.15
14904,1,420,15,12,14.44
11750,3,420,18,15,18.48
14091,2,420,13,13,18.98
9982,5,420,18,13,17.05
11730,3,420,19,17,26.83
12113,3,420,10,9,14.42
14407,2,420,18,15,16.43
10877,4,420,19,16,21.62
11763,3,420,14,13,21.09
10023,5,420,23,15,14.35
13674,2,420,16,15,14.66
7977,7,420,22,20,26.52
9000,6,420,14,13,21.75
10990,4,420,18,13,20.66
14151,2,420,13,13,12.46
10101,5,420,18,16,18.52
11175,4,420,16,13,15.49
14728,1,420,12,11,23.15
12081,3,420,10,9,14.21
8324,7,420,15,12,19.11
9873,5,420,17,15,18.57
10962,4,420,15,13,20.67
8523,7,420,14,14,19.52
14865,1,420,14,12,15.84
14040,2,420,18,10,12.63
14357,2,420,11,11,16.23
12506,3,420,18,17,23.58
10275,5,420,12,12,14.79
10272,5,420,17,15,18
8434,7,420,10,0,0
9418,6,420,6,4,6.19
10261,5,420,8,7,9.55
10348,5,420,16,15,20.17
14110,2,420,14,13,17.01
14961,1,420,13,10,13.11
10141,5,420,18,15,20.67
9037,6,420,18,16,17.11
13054,3,420,23,18,23.61
9304,6,420,16,15,19.39
12370,3,420,16,15,15.83
10316,5,420,20,15,24.58
14805,1,420,16,13,12.7
9313,6,420,14,12,16.87
11703,3,420,15,15,17.04
13765,2,420,13,13,17.5
12600,3,420,21,18,23.84
11038,4,420,20,18,27.33
12630,3,420,8,8,14.35
10420,5,420,17,17,23.39
12950,2,420,13,10,16.5
11103,4,420,13,13,21.47
14903,1,420,14,12,14.71
10315,5,420,17,15,23.03
9362,6,420,17,14,12.93
11165,4,420,12,9,16.32
11203,4,420,10,10,15.09
15026,1,420,17,16,20.23
12524,3,420,16,15,21.9
11297,4,420,17,15,16.48
12682,3,420,18,16,22.51
14167,2,420,13,13,25
12507,3,420,19,19,21.24
14148,2,420,16,16,20.89
10151,5,420,17,17,15.32
15097,1,420,12,12,10.54
10259,5,420,13,12,18.74
10389,5,120,15,13,17.03
9268,6,420,16,16,18.67
11292,4,420,18,17,19.79
11327,4,420,13,10,13.88
12393,3,420,20,19,24.97
13756,2,420,16,16,23.35
14502,2,420,12,12,20.58
13798,2,420,21,18,26.99
12369,3,420,18,15,17.4
8362,7,420,17,16,22.14
11370,4,420,15,14,18.93
14056,2,420,20,17,22.02
14605,2,120,18,18,30.3
7527,8,120,18,16,24.33
14952,1,120,20,15,16.2
14476,2,120,18,17,25.54
14485,2,420,16,14,20.14
14367,2,120,15,14,19.75
10220,5,120,16,12,17.28
10110,5,420,19,11,17.26
10966,4,420,14,10,13.39
14445,2,120,14,14,20.48
10166,5,120,18,10,12.88
14353,2,420,22,19,24.59
14973,1,420,13,13,16.89
10123,5,420,17,16,23.15
7378,8,420,12,10,15.24
9289,6,420,17,17,21.52
7721,8,420,14,13,20.21
12066,3,120,21,19,20.96
11178,4,120,12,11,17.36
11206,4,420,15,15,20.52
10432,5,420,19,13,17.27
14393,2,420,10,10,16.07
10963,4,120,14,14,20.94
10993,4,120,12,11,13.62
11060,4,420,19,17,17.98
14419,2,120,20,18,27.25
9964,5,420,24,22,21.53
10196,5,120,22,19,24.53
10144,5,420,21,19,25.23
9081,6,420,14,13,20.74
9295,6,420,17,17,19.23
14622,2,120,16,14,19.04
9307,6,420,11,7,6.27
10201,5,120,13,13,14.68
10484,4,420,12,9,5.76
13113,3,420,12,11,21.09
8474,7,420,16,8,7.7
14501,1,420,14,14,21.71
9259,6,420,23,19,23.93
14253,2,420,11,10,11.55
13762,2,120,12,12,18.03
14366,2,120,22,19,28.37
10305,5,420,18,18,22.58
9991,5,120,11,10,19.26
11125,4,420,17,16,23.74
14438,2,120,17,17,24.69
8296,7,420,13,11,16.22
14354,2,420,17,17,19.08
14909,1,420,16,14,18.97
9290,6,120,14,13,18.14
9450,6,420,17,15,21.72
10309,5,420,16,15,16.88
11132,4,120,17,15,24.86
14348,2,420,19,19,23.32
13763,2,420,13,13,22.21
9325,6,420,23,18,17.38
13712,2,120,14,12,18.85
14487,2,420,18,18,25.84
11242,4,420,15,14,23.99
12294,3,420,22,18,22.37
8510,7,120,13,9,21.42
10336,5,120,21,17,21.36
12001,3,420,15,15,19.81
14402,2,120,17,15,20.91
9942,5,420,17,16,25.08
14987,1,120,14,14,17.77
11664,3,420,16,16,25.79
9371,6,420,14,13,17.01
10367,5,420,13,11,13.72
10093,5,420,16,13,14.2
14107,2,420,18,18,23.93
14392,2,120,14,13,19.14
10176,5,120,11,9,16.82
7753,8,120,17,14,21.56
14758,1,420,18,17,22.24
9442,6,420,16,14,19.28
11738,3,120,16,13,18.44
14408,2,420,18,18,23.16
9388,6,120,13,11,13.13
8426,7,420,15,13,16.44
9187,6,420,20,16,18.15
14570,2,120,6,6,10.68
11715,3,420,16,14,23.22
15063,1,420,14,11,16.54
12111,3,420,19,17,25.33
9261,6,420,19,18,23.7
11931,3,420,15,14,21.05
14264,2,120,16,14,22.66
9326,6,420,21,19,25.99
13800,2,120,16,16,23.24
11134,4,420,17,15,17.38
10274,5,420,17,16,20.59
14727,1,120,19,18,20.96
14939,1,420,5,5,6.86
11271,4,420,16,14,19.54
12823,3,420,20,17,23.95
14489,2,420,15,15,23.91
14263,2,420,16,13,19.21
11594,3,420,19,19,25.23
14401,2,120,16,16,18.19
14345,2,120,18,17,22.78
9784,5,420,8,8,11.69
14536,2,120,14,13,15.45
10256,5,120,21,13,13.91
11079,4,120,13,12,15.68
11202,4,420,18,18,27.26
14789,1,420,17,16,23.83
14405,2,120,17,12,18.5
8213,7,420,13,9,17.36
7486,8,420,13,10,13.64
14972,1,420,15,15,16.7
12285,3,420,18,17,21.69
14801,1,120,8,8,13.87
13461,2,420,19,19,25.58
14902,1,420,17,16,24.38
14404,2,420,15,13,12.29
11135,4,420,17,15,19.01
14428,2,120,17,16,22.5
14537,2,120,11,11,23.13
14535,2,120,19,14,14.23
9960,5,420,20,16,18.86
12139,3,420,15,15,22.24
10030,5,420,16,16,20.15
8942,6,420,9,5,8.11
14534,2,120,22,22,21.06
12678,3,120,8,6,9.48
14312,2,120,4,4,7.23
14604,2,120,21,18,22.75
14457,2,120,15,15,16.26
14358,2,120,19,19,23.84
14432,2,120,16,15,20.55
14561,2,120,18,18,23.99
14539,2,120,9,9,13.86
14527,2,120,19,18,26.53
14611,2,120,16,16,22.92
14390,2,120,17,16,20.64
14406,2,120,5,5,6.84
14547,2,120,20,18,20.6
14373,2,120,17,16,20.66
14621,2,120,22,20,27.66
14484,2,120,17,16,18.84
14726,2,120,10,9,13.45
12614,3,120,16,16,21.03
14431,2,120,19,19,22.73
14500,2,120,14,13,18.31
14533,2,120,16,14,19.72
11308,4,120,19,16,22.62
14498,2,120,14,13,18.27
14470,2,120,23,17,20.28
12335,3,120,22,20,23.52
14195,2,120,14,11,12.75
9260,6,120,14,14,16.45
14338,2,120,16,16,22.68
13219,3,120,18,16,18.26
14901,1,120,15,14,17.53
14603,1,120,18,17,26.55
11222,4,120,17,15,19.11
14546,2,120,18,18,21.11
10393,5,120,10,8,13.45
10307,5,120,16,10,14.3
9361,6,120,18,13,15.71
14169,2,120,19,19,25.51
9329,6,120,12,11,14.57
14684,2,120,21,20,17.41
7412,8,120,11,6,9.09
14459,2,120,15,13,14.49
8599,7,120,16,14,15.95
14064,2,120,16,14,18
14451,2,120,12,12,18.6
13404,2,120,18,14,17.98
7641,8,120,22,16,19.18
12439,3,120,18,18,17.5
11463,4,120,18,16,23.18
9490,6,120,21,14,15.23
12613,3,120,17,16,22.21
11286,4,120,17,13,15.97
8427,7,120,21,17,22.64
14496,2,120,11,11,13.66
12815,3,120,12,10,14.65
9316,6,120,18,16,22.99
7074,9,120,19,18,17.07
12092,3,120,17,17,22.05
7807,8,120,16,16,16.35
12093,3,120,15,14,25.99
9330,6,120,18,14,18.35
6851,9,120,19,16,16.92
6970,9,120,9,9,12.12
11289,4,120,19,17,23.7
9419,6,120,15,14,16.99
9351,6,120,18,17,22.13
9498,6,120,17,10,12.78
10472,5,120,20,18,24.35
10508,5,120,19,18,20.94
14346,2,120,11,11,17.42
7624,8,120,11,11,12.91
12992,3,120,19,18,24.67
11230,4,120,18,18,25.4
8178,7,120,16,16,20.73
13892,2,120,21,20,25.19
10328,5,120,20,18,17.18
10827,4,120,22,22,25.97
12080,3,120,19,17,22.42
12792,3,120,19,16,18.6
14933,1,120,11,11,14.88
8339,7,120,16,14,19.69
14418,2,120,13,13,16.03
14643,2,120,22,21,23.54
10239,5,120,24,21,23.22
10483,5,120,21,19,22.12
10226,5,120,18,17,28.98
7717,8,120,10,8,13.37
10308,5,120,25,19,17.54
14194,2,120,19,18,28.79
14365,2,120,23,19,23.83
10656,5,120,15,11,12.75
11737,3,120,24,16,21.96
14519,2,120,16,16,19.21
7096,9,120,7,4,4.64
14510,2,120,11,11,15.48
8568,7,120,15,10,13.84
10029,5,120,12,12,18.3
9509,6,120,19,14,20.87
9439,6,120,19,19,22.15
14757,2,120,13,13,16.51
11167,4,120,18,16,18.26
14262,2,120,23,19,20.22
9438,6,120,14,13,15.82
7793,8,120,17,12,17.2
14638,2,120,10,8,11.2
12079,3,120,18,17,21.55
12382,3,120,16,16,23.46
11235,4,120,17,11,15.14
13771,2,120,21,19,20.7
11037,4,120,12,8,10.65
12424,3,120,15,13,17.57
10319,5,120,15,14,18.98
10355,5,120,10,7,9.24
14517,2,120,14,14,17.12
7787,8,120,19,18,17.84
14556,2,120,19,19,26.28
14480,2,120,17,16,21.73
14725,2,120,13,13,21.35
10297,5,120,16,12,14.79
10468,5,120,21,17,17.72
10441,5,120,19,17,19.71
9564,6,120,19,14,21.17
8114,7,120,20,12,14.29
9642,6,120,24,17,16.52
9499,6,120,16,13,17.58
9488,6,120,19,17,20.2
7814,8,120,12,12,22.4
9539,6,120,23,18,18.27
8368,7,120,15,14,20.31
12592,3,120,18,16,17
13759,2,120,19,17,20.46
10533,5,120,20,15,18.56
14507,2,120,19,13,18.6
14193,2,120,16,15,19.22
10540,5,120,15,14,17.69
8602,7,120,14,11,12.97
10331,5,120,12,12,15.53
14560,2,120,14,13,18.09
14460,2,120,16,14,13.89
8612,7,120,18,8,8.14
14800,1,120,18,17,21.67
13770,2,120,20,18,23.09
10357,5,120,20,15,16.63
14951,2,120,21,18,19.72
14532,2,120,14,12,14.06
14932,1,120,13,11,15.59
12138,3,120,16,13,20.83
9036,6,120,19,17,15.77
7894,7,120,16,13,18.73
9410,6,120,12,11,18.5
7075,9,120,18,17,20.14
10479,5,120,19,17,20.28
14900,2,120,18,16,19.49
10335,5,120,20,14,15.74
8481,7,120,15,14,21.72
14658,2,120,16,15,17.84
9397,6,120,16,15,15.65
11331,4,120,13,11,17.96
13718,2,120,20,20,23.75
9359,6,120,17,15,18.35
12423,3,120,20,19,27.76
9360,6,120,14,12,16.86
13789,2,120,17,17,20.66
14602,2,120,12,12,19.97
14090,2,120,11,11,17.22
9391,6,120,21,18,21.99
14525,2,120,14,14,20.24
11296,4,120,23,20,25.39
14756,2,120,8,8,8.81
14417,2,120,11,10,18.23
8637,7,120,23,21,21.2
14574,2,120,17,17,19.82
13645,2,120,16,13,17.68
9396,6,120,18,8,8.28
14483,2,120,16,15,24.31
12547,3,120,22,21,24.89
14506,2,120,10,10,14.06
10221,5,120,21,13,15.55
9455,6,120,17,14,18.56
13935,2,120,21,19,23.6
10481,5,120,20,12,15.94
14601,2,120,16,15,17.52
8439,7,120,12,8,9.89
14899,1,120,19,16,18.21
10566,5,120,20,18,21.26
14700,2,120,18,16,18.88
14777,2,120,12,11,17.56
9423,6,120,10,6,8.46
11138,4,120,16,13,15.96
14443,2,120,21,20,22.66
11413,4,120,19,14,16.06
14897,1,120,19,17,20.31
7684,8,120,9,9,15.46
14600,2,120,21,16,24.42
14950,1,120,19,0,0
9302,6,120,22,17,24.31
14505,2,120,15,15,22.62
14524,2,120,15,13,12.61
10273,5,120,25,14,14.69
14416,2,120,17,15,25.08
8120,7,120,25,23,25.11
14466,2,120,16,14,20.91
14599,2,120,18,17,23.27
13170,3,120,20,16,19.92
14858,2,120,17,14,18.51
15024,2,120,20,20,19.14
10436,5,120,21,14,9.13
12844,3,120,19,18,20.76
10543,5,120,18,16,18.9
6781,9,120,22,16,17.51
13051,3,120,22,21,27.56
14657,2,120,19,18,17.24
9043,6,120,19,19,22.37
14559,2,120,19,19,25.97
11204,4,120,13,13,22.63
13050,3,120,18,17,19.8
11539,4,120,16,12,11.75
9333,5,120,17,17,23.8
13020,3,120,14,13,17.14
14310,2,120,20,17,20.86
9076,6,120,17,10,11.97
11285,4,120,22,17,20.08
9672,6,120,12,10,15.76
7704,8,120,18,14,13.63
9547,6,120,22,15,18.17
9422,6,120,17,16,18.51
11500,4,120,16,14,19.54
12904,3,120,19,14,16.23
14433,2,120,18,17,17.34
10576,5,120,22,22,26.23
14598,2,120,14,14,17.47
10318,5,120,21,16,17.17
14896,2,120,14,13,20
9468,6,120,12,12,20.1
14629,2,120,21,18,24.95
9102,6,120,15,13,15.54
8566,7,120,17,11,17.29
14544,2,120,14,14,22
14857,1,120,13,13,17.24
9489,6,120,9,6,10.07
10522,5,120,21,14,17.87
9598,6,120,14,14,16.42
9357,6,120,10,0,0
14577,2,120,16,15,22.06
8755,7,120,20,14,10.07
11394,4,120,12,11,15.48
8672,7,120,17,14,18.23
14415,2,120,21,20,23.35
12790,3,120,17,15,17.21
8466,6,120,6,5,5
14619,2,120,17,13,14.21
14414,2,120,14,13,18.48
12152,3,120,18,14,18.84
9479,6,120,5,5,6.75
12741,3,120,19,18,22.13
10296,5,120,21,16,19.58
11435,4,120,16,14,23.38
13580,2,120,15,15,18.91
14734,2,120,17,15,24.03
11493,4,120,15,14,19.86
9301,6,120,16,12,16.94
15062,2,120,16,16,25.89
12590,3,120,22,16,22.62
9525,6,120,16,14,20.52
13240,3,120,20,18,24.46
13589,3,120,19,15,18.09
10435,5,120,14,11,17.34
7076,9,120,16,13,13.65
14343,2,120,17,16,19.8
10499,5,120,13,13,13.62
15023,2,120,19,18,22.46
7056,9,120,15,12,19.59
14894,2,120,16,16,23.99
14656,2,120,19,17,18.12
9578,6,120,11,10,13.25
14724,2,120,17,16,19.34
9236,6,120,13,10,9.29
9245,6,120,10,10,11.86
14399,2,120,18,18,22.09
9607,6,120,17,15,17.06
10113,5,120,17,16,26.01
11881,3,120,18,17,22.33
13048,3,120,12,9,16.64
12879,3,120,11,0,0
14364,2,120,17,16,23.08
11499,4,120,20,19,27.34
7875,8,120,20,15,17.35
14672,2,120,14,14,20.78
9071,6,120,19,17,18.07
9515,6,120,19,18,20.68
13231,3,120,19,15,20.88
7785,8,120,17,16,19.59
14655,2,120,19,14,20.3
11420,4,120,15,13,18.87
9491,6,120,7,7,11.54
11119,4,120,20,18,23.33
10496,5,120,14,14,17.16
14494,2,120,20,18,19.31
11677,3,120,17,16,21.65
14543,2,120,14,14,19.85
12637,3,120,22,21,21.96
6640,9,120,19,17,20.65
9549,6,120,11,11,14.42
9445,6,120,20,17,24.57
7722,8,120,17,12,14.16
10686,5,120,8,7,10.73
8586,7,120,13,10,14.65
14698,2,120,17,15,19.89
12608,3,120,15,14,18.9
9194,6,120,19,16,19.57
11663,3,120,15,10,18.71
11166,4,120,17,16,20.82
14776,2,120,15,13,15.51
9556,6,120,18,15,18.42
7888,8,120,21,16,20.29
10521,5,120,21,17,23.07
14892,2,120,11,8,12.24
9513,6,120,11,10,16.29
13019,3,120,17,15,19.9
8410,7,120,19,9,12.87
7730,8,120,13,11,14.17
13084,3,120,18,17,17.88
10264,5,120,16,13,17.58
13011,3,120,13,13,22.1
14671,2,120,6,5,8.1
14755,2,120,13,12,15.26
9918,5,120,18,18,22.96
11554,4,120,22,18,18.63
11195,4,120,7,7,11
14641,2,120,12,11,14.15
10401,5,120,10,10,14.57
11233,4,120,22,18,18.79
11330,4,120,15,13,14.73
9533,5,120,19,18,17.19
10392,5,120,16,11,13.53
7920,8,120,19,19,15.85
10497,5,120,13,11,17.43
9621,6,120,9,0,0
13849,2,120,23,18,23.69
8171,7,120,11,10,11.86
11366,4,120,16,16,18.48
13136,3,120,18,17,21.37
14654,2,120,17,16,19.92
9606,6,120,16,14,19.19
14821,2,120,19,16,20.01
14522,2,120,16,13,21.05
7868,8,120,16,13,16.17
10306,5,120,22,21,24.7
10478,5,120,14,0,0
11345,4,120,16,15,20.2
10470,5,120,21,17,19.95
11290,4,120,6,6,9.45
10444,5,120,23,15,16.78
14670,2,120,17,15,23.18
14714,2,120,17,17,20.34
9577,6,120,18,16,21.74
10207,5,120,7,7,9.14
12259,3,120,15,15,17.51
14891,2,120,17,15,20.24
10262,5,120,17,14,21.13
9416,6,120,18,13,13.5
11409,4,120,3,3,5.44
14653,2,120,16,14,22.23
11329,4,120,18,12,12.84
7037,9,120,16,11,14.51
15093,2,120,16,13,15.33
14576,2,120,11,11,16.33
14890,2,120,11,10,17.24
11393,4,120,18,11,13.65
14530,1,120,8,7,11.89
9193,6,120,13,13,20.02
9746,6,120,13,11,8.83
8723,7,120,17,16,20.81
9567,6,120,19,16,20.66
11197,4,120,16,4,5.78
14889,2,120,18,17,22.56
11408,4,120,21,16,17.66
11515,4,120,20,17,22.26
10349,5,120,25,21,25.22
10671,5,120,12,11,14.16
11470,4,120,12,10,17.66
15813,1,120,13,0,0
11433,4,120,14,12,19.75
9531,6,120,8,8,10.5
9884,6,120,20,20,21.4
11302,4,120,21,18,18.04
14888,2,120,22,20,16.14
10857,5,120,22,22,19.22
11514,4,120,16,13,18.7
10581,5,120,15,12,17.71
14766,2,120,13,13,15.05
11365,4,120,10,0,0
8399,7,120,16,14,15.79
10458,5,120,22,20,22.02
7406,8,120,18,15,14.64
9294,6,120,21,17,16.1
13680,2,120,7,7,13.85
14856,2,120,8,6,11.09
12673,3,120,19,14,16.47
13044,3,120,14,14,20.78
10757,5,120,18,18,22.21
14775,2,120,17,15,19.95
10573,5,120,23,16,16.13
13419,3,120,23,20,22.08
10279,5,120,14,8,12.65
8509,7,120,9,7,7.96
10498,5,120,13,0,0
14797,2,120,16,15,18.83
11559,4,120,24,23,28.92
9407,6,120,5,4,5.6
13289,3,120,18,15,21.11
11624,4,120,19,15,22.8
14887,2,120,15,15,22.2
11496,4,120,19,17,20.9
14886,2,120,15,12,18.8
15022,2,120,13,12,17.04
14652,2,120,19,17,21.31
10942,4,120,19,11,15.9
11527,4,120,17,15,23.07
8748,7,120,16,12,18.41
10400,5,120,11,11,16.61
14596,2,120,14,12,14.89
14786,2,120,16,16,17.9
14746,2,120,16,14,16.79
10992,4,120,17,16,24.25
14398,2,120,18,14,22.76
14566,2,120,19,16,17.66
14995,2,120,15,9,11.59
15021,2,120,17,15,22.99
8470,7,120,10,10,14.03
11579,3,120,17,14,17.77
14754,2,120,14,13,19.32
14948,2,120,21,18,20.67
6929,9,120,13,10,15.38
14669,2,120,17,15,21.03
10620,5,120,24,17,22.93
13043,3,120,13,11,13.4
13117,3,120,18,15,20.19
9305,6,120,17,14,15.56
11419,4,120,19,9,7.83
7840,8,120,18,7,7.43
9399,6,120,16,11,14.56
14616,2,120,19,17,21
14745,2,120,17,15,22.66
13147,3,120,15,12,17.68
7876,8,120,15,14,17.81
15020,2,120,11,10,12.11
13829,2,120,20,18,22.76
8441,7,120,11,7,12.46
9100,6,120,17,12,17.87
14430,2,120,18,17,16.94
10621,5,120,21,15,15.22
14465,2,120,20,17,23.73
13758,2,120,18,16,23.43
9671,6,120,16,15,15.91
14855,2,120,5,3,5.57
10579,5,120,19,16,23.9
14819,2,120,13,7,8.92
14818,2,120,18,18,20.48
11137,4,120,18,11,14.57
14615,2,120,14,14,15.79
10733,5,120,16,12,17.44
12761,3,120,19,16,22.31
12588,3,120,19,18,23.77
9772,6,120,12,9,12.33
11558,4,120,12,10,12.95
12812,3,120,17,15,17.45
11675,3,120,17,14,18.79
14713,2,120,17,16,13.42
15061,2,120,12,11,15.51
11532,4,120,24,12,16.66
15019,2,120,20,19,23.64
14651,2,120,21,12,11.91
9626,6,120,8,7,8.4
13558,3,120,18,17,17.05
11494,4,120,15,15,16.52
9623,6,120,19,13,14.1
15018,2,120,18,16,23.48
8454,7,120,15,11,11.8
9791,6,120,15,13,22.72
14449,2,120,7,7,8.78
12710,3,120,18,14,14.2
14123,2,120,16,15,18.69
11553,4,120,16,16,24.69
10260,5,120,12,9,12.15
8482,7,120,15,12,17.88
14723,2,120,14,11,15.49
7057,9,120,23,13,14.98
